"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.611832317E1,-3.917662811E1,-7.825256348E0,-3.166647339E1
1.612829417E1,-3.928073883E1,-7.410491943E0,-3.195263672E1
1.613826517E1,-3.944019318E1,-7.258605957E0,-3.167422485E1
1.614823617E1,-3.963615417E1,-6.756546021E0,-3.159710693E1
1.615820717E1,-3.958280945E1,-6.260963440E0,-3.203921509E1
1.616817817E1,-3.969717407E1,-5.971321106E0,-3.161688232E1
1.617814817E1,-3.946047974E1,-5.361938477E0,-3.174371338E1
1.618811917E1,-3.936991882E1,-5.301322937E0,-3.162319946E1
1.619809017E1,-3.950104523E1,-5.010604858E0,-3.138171387E1
1.620806117E1,-3.967063904E1,-4.704574585E0,-3.095269775E1
1.621803217E1,-3.965300751E1,-4.362678528E0,-3.117880249E1
1.622800317E1,-3.979639435E1,-4.350654602E0,-3.122747803E1
1.623797317E1,-3.986885071E1,-4.522323608E0,-3.124392700E1
1.624794417E1,-3.993981934E1,-4.890159607E0,-3.124102783E1
1.625791429E1,-4.021176910E1,-4.866065979E0,-3.074981689E1
1.626788529E1,-4.034990692E1,-4.598876953E0,-3.038366699E1
1.627785629E1,-4.043910980E1,-4.638259888E0,-2.984411621E1
1.628782729E1,-4.064396667E1,-4.934883118E0,-3.016671753E1
1.629779729E1,-4.074916077E1,-5.167457581E0,-2.988577271E1
1.630776829E1,-4.084846497E1,-5.164581299E0,-2.991058350E1
1.631773929E1,-4.114265442E1,-5.416900635E0,-2.976464844E1
1.632771029E1,-4.119148254E1,-5.908828735E0,-2.956549072E1
1.633768129E1,-4.111652374E1,-6.098464966E0,-2.898522949E1
1.634765229E1,-4.124958801E1,-6.413291931E0,-2.899716187E1
1.635762229E1,-4.120700836E1,-6.567832947E0,-2.897491455E1
1.636759329E1,-4.116315460E1,-6.939018250E0,-2.938165283E1
1.637756429E1,-4.133027649E1,-7.266471863E0,-2.933544922E1
1.638753529E1,-4.128816986E1,-7.367439270E0,-2.881900024E1
